C:\Users\RogersLab\Desktop\CB-Files\ACB Data [Back-Up & Modified]\NEW\SP-C_RB_Mid-55-1.edat,,,,,,,,
ExperimentName,Subject,Block,PicLoc,Trial,Pic,Rating,Stim.ACC,Stim.RT
SP-C_RB_Mid,55,1,,1,130,,1,6788
SP-C_RB_Mid,55,1,,2,270,,1,1434
SP-C_RB_Mid,55,1,,3,130,,1,1359
SP-C_RB_Mid,55,1,,4,130,,0,1224
SP-C_RB_Mid,55,1,,5,270,,1,1332
SP-C_RB_Mid,55,1,,6,270,,1,854
SP-C_RB_Mid,55,1,,7,270,,1,521
SP-C_RB_Mid,55,1,,8,130,,1,714
SP-C_RB_Mid,55,1,,9,270,,1,703
SP-C_RB_Mid,55,1,,10,130,,1,1285
SP-C_RB_Mid,55,1,,11,270,,1,5051
SP-C_RB_Mid,55,1,,12,130,,1,854
SP-C_RB_Mid,55,1,,13,130,,1,1033
SP-C_RB_Mid,55,1,,14,270,,1,655
SP-C_RB_Mid,55,1,,15,130,,1,682
SP-C_RB_Mid,55,1,,16,130,,1,921
SP-C_RB_Mid,55,1,,17,130,,1,521
SP-C_RB_Mid,55,1,,18,270,,1,442
SP-C_RB_Mid,55,1,,19,270,,1,554
SP-C_RB_Mid,55,1,,20,270,,1,607
SP-C_RB_Mid,55,2,,1,200,,0,2680
SP-C_RB_Mid,55,2,,2,180,,0,625
SP-C_RB_Mid,55,2,,3,100,,1,735
SP-C_RB_Mid,55,2,,4,170,,0,610
SP-C_RB_Mid,55,2,,5,140,,0,895
SP-C_RB_Mid,55,2,,6,210,,0,1070
SP-C_RB_Mid,55,2,,7,220,,0,467
SP-C_RB_Mid,55,2,,8,240,,0,419
SP-C_RB_Mid,55,2,,9,110,,1,485
SP-C_RB_Mid,55,2,,10,70,,1,390
SP-C_RB_Mid,55,2,,11,60,,1,561
SP-C_RB_Mid,55,2,,12,120,,1,402
SP-C_RB_Mid,55,2,,13,110,,1,658
SP-C_RB_Mid,55,2,,14,150,,1,788
SP-C_RB_Mid,55,2,,15,130,,1,689
SP-C_RB_Mid,55,2,,16,120,,1,505
SP-C_RB_Mid,55,2,,17,80,,1,1135
SP-C_RB_Mid,55,2,,18,170,,0,833
SP-C_RB_Mid,55,2,,19,60,,1,1031
SP-C_RB_Mid,55,2,,20,190,,0,852
SP-C_RB_Mid,55,2,,21,90,,1,1279
SP-C_RB_Mid,55,2,,22,130,,1,847
SP-C_RB_Mid,55,2,,23,200,,0,536
SP-C_RB_Mid,55,2,,24,190,,0,432
SP-C_RB_Mid,55,2,,25,160,,0,2088
SP-C_RB_Mid,55,2,,26,230,,0,1543
SP-C_RB_Mid,55,2,,27,150,,1,828
SP-C_RB_Mid,55,2,,28,140,,1,578
SP-C_RB_Mid,55,2,,29,230,,0,643
SP-C_RB_Mid,55,2,,30,80,,1,851
SP-C_RB_Mid,55,2,,31,180,,1,639
SP-C_RB_Mid,55,2,,32,240,,0,656
SP-C_RB_Mid,55,2,,33,210,,0,706
SP-C_RB_Mid,55,2,,34,70,,1,542
SP-C_RB_Mid,55,2,,35,220,,0,1307
SP-C_RB_Mid,55,2,,36,100,,1,638
SP-C_RB_Mid,55,2,,37,160,,1,510
SP-C_RB_Mid,55,2,,38,90,,1,405
SP-C_RB_Mid,55,3,105.bmp,,,,,
SP-C_RB_Mid,55,4,,1,67,,1,2653
SP-C_RB_Mid,55,4,,2,181,,0,3328
SP-C_RB_Mid,55,4,,3,242,,0,661
SP-C_RB_Mid,55,4,,4,231,,0,744
SP-C_RB_Mid,55,4,,5,73,,1,781
SP-C_RB_Mid,55,4,,6,96,,1,582
SP-C_RB_Mid,55,4,,7,71,,1,746
SP-C_RB_Mid,55,4,,8,235,,0,2352
SP-C_RB_Mid,55,4,,9,190,,1,2079
SP-C_RB_Mid,55,4,,10,4,,1,1099
SP-C_RB_Mid,55,4,,11,178,,0,2307
SP-C_RB_Mid,55,4,,12,206,,0,785
SP-C_RB_Mid,55,4,,13,275,,0,761
SP-C_RB_Mid,55,4,,14,3,,1,788
SP-C_RB_Mid,55,4,,15,150,,1,1151
SP-C_RB_Mid,55,4,,16,57,,1,703
SP-C_RB_Mid,55,4,,17,219,,0,639
SP-C_RB_Mid,55,4,,18,221,,0,1697
SP-C_RB_Mid,55,4,,19,265,,0,578
