Y:\Behavioral Studies\CrazyBeliefs\RawData\1FB\ACB 1FB 2018\SP_R_135-17-1.edat2,,,,,,,,
ExperimentName,Subject,Block,PicLoc,Trial,Pic,Rating,Stim.ACC,Stim.RT
SP_R_135,17,1,,1,200,,0,6228
SP_R_135,17,1,,2,100,,1,4474
SP_R_135,17,1,,3,100,,1,2159
SP_R_135,17,1,,4,100,,1,679
SP_R_135,17,1,,5,200,,1,607
SP_R_135,17,1,,6,200,,1,695
SP_R_135,17,1,,7,100,,1,394
SP_R_135,17,1,,8,200,,1,511
SP_R_135,17,1,,9,100,,1,421
SP_R_135,17,1,,10,200,,1,383
SP_R_135,17,1,,11,200,,1,562
SP_R_135,17,1,,12,100,,1,362
SP_R_135,17,1,,13,200,,1,346
SP_R_135,17,1,,14,100,,1,511
SP_R_135,17,1,,15,100,,1,525
SP_R_135,17,1,,16,200,,1,317
SP_R_135,17,1,,17,200,,0,458
SP_R_135,17,1,,18,200,,1,421
SP_R_135,17,1,,19,100,,0,335
SP_R_135,17,1,,20,100,,1,386
SP_R_135,17,2,,1,130,,1,1532
SP_R_135,17,2,,2,160,,1,791
SP_R_135,17,2,,3,130,,1,492
SP_R_135,17,2,,4,210,,0,623
SP_R_135,17,2,,5,190,,0,481
SP_R_135,17,2,,6,220,,0,465
SP_R_135,17,2,,7,80,,1,495
SP_R_135,17,2,,8,140,,1,465
SP_R_135,17,2,,9,110,,1,351
SP_R_135,17,2,,10,230,,0,412
SP_R_135,17,2,,11,100,,1,479
SP_R_135,17,2,,12,180,,0,423
SP_R_135,17,2,,13,80,,1,473
SP_R_135,17,2,,14,140,,1,375
SP_R_135,17,2,,15,200,,0,505
SP_R_135,17,2,,16,190,,0,519
SP_R_135,17,2,,17,150,,1,719
SP_R_135,17,2,,18,90,,1,479
SP_R_135,17,2,,19,220,,0,503
SP_R_135,17,2,,20,170,,0,369
SP_R_135,17,2,,21,100,,1,625
SP_R_135,17,2,,22,70,,1,407
SP_R_135,17,2,,23,70,,1,359
SP_R_135,17,2,,24,210,,0,367
SP_R_135,17,2,,25,230,,0,407
SP_R_135,17,2,,26,170,,0,863
SP_R_135,17,2,,27,60,,1,409
SP_R_135,17,2,,28,180,,0,425
SP_R_135,17,2,,29,150,,0,503
SP_R_135,17,2,,30,200,,0,641
SP_R_135,17,2,,31,240,,0,562
SP_R_135,17,2,,32,120,,1,346
SP_R_135,17,2,,33,240,,0,471
SP_R_135,17,2,,34,110,,1,444
SP_R_135,17,2,,35,60,,1,348
SP_R_135,17,2,,36,160,,0,418
SP_R_135,17,2,,37,120,,1,476
SP_R_135,17,2,,38,90,,1,434
SP_R_135,17,3,230.bmp,,,,,
SP_R_135,17,4,,1,264,,0,4511
SP_R_135,17,4,,2,236,,0,602
SP_R_135,17,4,,3,230,,0,551
SP_R_135,17,4,,4,81,,1,545
SP_R_135,17,4,,5,87,,1,553
SP_R_135,17,4,,6,16,,1,895
SP_R_135,17,4,,7,285,,0,780
SP_R_135,17,4,,8,56,,1,553
SP_R_135,17,4,,9,179,,0,1538
SP_R_135,17,4,,10,189,,0,1863
SP_R_135,17,4,,11,68,,1,1407
SP_R_135,17,4,,12,35,,1,471
SP_R_135,17,4,,13,273,,0,551
SP_R_135,17,4,,14,49,,1,487
SP_R_135,17,4,,15,167,,0,927
SP_R_135,17,4,,16,121,,1,1338
SP_R_135,17,4,,17,297,,0,559
SP_R_135,17,4,,18,153,,0,2383
SP_R_135,17,4,,19,249,,0,679
SP_R_135,17,4,,20,3,,1,434
SP_R_135,17,4,,21,144,,0,1087
SP_R_135,17,4,,22,10,,1,814
SP_R_135,17,4,,23,193,,0,577
SP_R_135,17,4,,24,183,,0,623
SP_R_135,17,4,,25,173,,0,569
SP_R_135,17,4,,26,145,,0,503
SP_R_135,17,4,,27,248,,0,505
SP_R_135,17,4,,28,265,,0,423
SP_R_135,17,4,,29,147,,1,495
SP_R_135,17,4,,30,190,,0,561
SP_R_135,17,4,,31,270,,0,1001
SP_R_135,17,4,,32,143,,0,601
SP_R_135,17,4,,33,156,,0,706
SP_R_135,17,4,,34,115,,1,2418
SP_R_135,17,4,,35,283,,0,658
SP_R_135,17,4,,36,148,,0,994
SP_R_135,17,4,,37,253,,1,463
SP_R_135,17,4,,38,32,,1,863
SP_R_135,17,4,,39,135,,1,4420
SP_R_135,17,4,,40,197,,0,418
SP_R_135,17,4,,41,295,,0,434
SP_R_135,17,4,,42,168,,1,514
SP_R_135,17,4,,43,76,,1,541
SP_R_135,17,4,,44,194,,0,461
SP_R_135,17,4,,45,38,,1,1114
SP_R_135,17,4,,46,70,,1,543
SP_R_135,17,4,,47,187,,0,495
SP_R_135,17,4,,48,53,,1,546
SP_R_135,17,4,,49,299,,0,998
SP_R_135,17,4,,50,43,,1,463
SP_R_135,17,4,,51,131,,1,556
SP_R_135,17,4,,52,136,,0,690
SP_R_135,17,4,,53,110,,1,1233
SP_R_135,17,4,,54,237,,0,436
SP_R_135,17,4,,55,172,,0,815
SP_R_135,17,4,,56,171,,0,817
SP_R_135,17,4,,57,258,,0,519
SP_R_135,17,4,,58,99,,1,1164
SP_R_135,17,4,,59,286,,0,476
SP_R_135,17,4,,60,21,,1,495
SP_R_135,17,4,,61,161,,0,687
SP_R_135,17,4,,62,208,,0,567
SP_R_135,17,4,,63,1,,1,439
SP_R_135,17,4,,64,40,,0,484
SP_R_135,17,4,,65,57,,1,1890
SP_R_135,17,4,,66,293,,0,1074
SP_R_135,17,4,,67,154,,0,1199
SP_R_135,17,4,,68,7,,1,580
SP_R_135,17,4,,69,128,,0,3218
SP_R_135,17,4,,70,146,,0,1402
SP_R_135,17,4,,71,88,,1,503
SP_R_135,17,4,,72,267,,0,370
SP_R_135,17,4,,73,181,,0,383
SP_R_135,17,4,,74,279,,0,418
SP_R_135,17,4,,75,162,,0,458
SP_R_135,17,4,,76,4,,1,415
SP_R_135,17,4,,77,102,,1,367
SP_R_135,17,4,,78,65,,1,674
SP_R_135,17,4,,79,150,,0,498
SP_R_135,17,4,,80,224,,0,486
SP_R_135,17,4,,81,47,,1,430
SP_R_135,17,4,,82,291,,0,428
SP_R_135,17,4,,83,252,,1,450
SP_R_135,17,4,,84,127,,1,591
SP_R_135,17,4,,85,280,,0,476
SP_R_135,17,4,,86,130,,1,545
SP_R_135,17,4,,87,18,,1,1239
SP_R_135,17,4,,88,142,,0,1276
SP_R_135,17,4,,89,51,,1,489
SP_R_135,17,4,,90,207,,0,465
SP_R_135,17,4,,91,195,,0,418
SP_R_135,17,4,,92,83,,1,583
SP_R_135,17,4,,93,226,,0,468
SP_R_135,17,4,,94,132,,0,546
SP_R_135,17,4,,95,62,,1,498
SP_R_135,17,4,,96,255,,0,434
SP_R_135,17,4,,97,139,,0,487
SP_R_135,17,4,,98,113,,0,1122
SP_R_135,17,4,,99,101,,1,591
SP_R_135,17,4,,100,238,,0,508
SP_R_135,17,4,,101,93,,1,484
SP_R_135,17,4,,102,256,,0,426
SP_R_135,17,4,,103,123,,1,645
SP_R_135,17,4,,104,251,,0,418
SP_R_135,17,4,,105,85,,1,469
SP_R_135,17,4,,106,22,,1,543
SP_R_135,17,4,,107,184,,0,426
SP_R_135,17,4,,108,28,,1,418
SP_R_135,17,4,,109,9,,1,439
SP_R_135,17,4,,110,233,,0,375
SP_R_135,17,4,,111,178,,0,362
SP_R_135,17,4,,112,26,,1,482
SP_R_135,17,4,,113,198,,0,390
SP_R_135,17,4,,114,100,,1,455
SP_R_135,17,4,,115,114,,1,783
SP_R_135,17,4,,116,122,,1,473
SP_R_135,17,4,,117,78,,1,465
SP_R_135,17,4,,118,182,,0,1055
SP_R_135,17,4,,119,33,,1,455
SP_R_135,17,4,,120,213,,0,564
SP_R_135,17,4,,121,98,,1,500
SP_R_135,17,4,,122,92,,1,425
SP_R_135,17,4,,123,223,,0,865
SP_R_135,17,4,,124,261,,0,423
SP_R_135,17,4,,125,71,,1,452
SP_R_135,17,4,,126,24,,1,492
SP_R_135,17,4,,127,118,,1,538
SP_R_135,17,4,,128,284,,0,391
SP_R_135,17,4,,129,174,,0,506
SP_R_135,17,4,,130,108,,1,378
SP_R_135,17,4,,131,138,,1,812
SP_R_135,17,4,,132,276,,0,487
SP_R_135,17,4,,133,217,,0,359
SP_R_135,17,4,,134,30,,0,375
SP_R_135,17,4,,135,246,,0,567
SP_R_135,17,4,,136,6,,1,391
SP_R_135,17,4,,137,215,,0,415
SP_R_135,17,4,,138,11,,1,407
SP_R_135,17,4,,139,120,,1,727
SP_R_135,17,4,,140,63,,1,370
SP_R_135,17,4,,141,12,,1,447
SP_R_135,17,4,,142,259,,0,527
SP_R_135,17,4,,143,41,,1,482
SP_R_135,17,4,,144,232,,0,402
SP_R_135,17,4,,145,229,,0,690
SP_R_135,17,4,,146,239,,0,458
SP_R_135,17,4,,147,202,,0,480
SP_R_135,17,4,,148,289,,0,424
SP_R_135,17,4,,149,214,,0,353
SP_R_135,17,4,,150,58,,1,548
SP_R_135,17,4,,151,247,,0,447
SP_R_135,17,4,,152,5,,1,567
SP_R_135,17,4,,153,42,,1,559
SP_R_135,17,4,,154,14,,1,524
SP_R_135,17,4,,155,165,,1,975
SP_R_135,17,4,,156,200,,0,548
SP_R_135,17,4,,157,80,,1,634
SP_R_135,17,4,,158,262,,0,522
SP_R_135,17,4,,159,97,,1,730
SP_R_135,17,4,,160,0,,1,570
SP_R_135,17,4,,161,234,,0,492
SP_R_135,17,4,,162,91,,1,452
SP_R_135,17,4,,163,104,,0,495
SP_R_135,17,4,,164,169,,0,554
SP_R_135,17,4,,165,196,,0,554
SP_R_135,17,4,,166,75,,1,516
SP_R_135,17,4,,167,192,,0,519
SP_R_135,17,4,,168,8,,1,495
SP_R_135,17,4,,169,61,,1,578
SP_R_135,17,4,,170,54,,1,434
SP_R_135,17,4,,171,228,,0,445
SP_R_135,17,4,,172,296,,0,589
SP_R_135,17,4,,173,269,,0,495
SP_R_135,17,4,,174,13,,1,391
SP_R_135,17,4,,175,129,,1,717
SP_R_135,17,4,,176,235,,0,559
SP_R_135,17,4,,177,245,,0,442
SP_R_135,17,4,,178,141,,1,834
SP_R_135,17,4,,179,212,,0,518
SP_R_135,17,4,,180,152,,0,1017
SP_R_135,17,4,,181,290,,0,487
SP_R_135,17,4,,182,107,,1,879
SP_R_135,17,4,,183,95,,1,647
SP_R_135,17,4,,184,36,,1,1223
SP_R_135,17,4,,185,25,,1,513
SP_R_135,17,4,,186,271,,0,407
SP_R_135,17,4,,187,119,,1,617
SP_R_135,17,4,,188,294,,0,495
SP_R_135,17,4,,189,15,,1,529
SP_R_135,17,4,,190,45,,1,807
SP_R_135,17,4,,191,23,,1,1596
SP_R_135,17,4,,192,106,,1,471
SP_R_135,17,4,,193,231,,0,556
SP_R_135,17,4,,194,288,,0,431
SP_R_135,17,4,,195,151,,1,596
SP_R_135,17,4,,196,89,,1,522
SP_R_135,17,4,,197,170,,0,695
SP_R_135,17,4,,198,243,,0,484
SP_R_135,17,4,,199,163,,1,527
SP_R_135,17,4,,200,82,,1,1351
SP_R_135,17,4,,201,64,,1,850
SP_R_135,17,4,,202,159,,0,706
SP_R_135,17,4,,203,126,,1,927
SP_R_135,17,4,,204,250,,0,551
SP_R_135,17,4,,205,125,,1,541
SP_R_135,17,4,,206,282,,0,413
SP_R_135,17,4,,207,158,,0,842
SP_R_135,17,4,,208,79,,1,614
SP_R_135,17,4,,209,177,,0,689
SP_R_135,17,4,,210,59,,1,389
SP_R_135,17,4,,211,112,,0,417
